作品ID,作品名,作品名読み,分類番号,文字遣い種別,人物ID,姓,名,姓読み,名読み,テキストファイルURL,XHTML/HTMLファイルURL
057181,赤い部屋,あかいへや,NDC 913,新字新仮名,001779,江戸川,乱歩,えどがわ,らんぽ,https://www.aozora.gr.jp/cards/001779/files/57181_ruby_59529.zip,https://www.aozora.gr.jp/cards/001779/files/57181_59566.html
057240,悪魔の紋章,あくまのもんしょう,NDC 913,新字新仮名,001779,江戸川,乱歩,えどがわ,らんぽ,https://www.aozora.gr.jp/cards/001779/files/57240_ruby_60876.zip,https://www.aozora.gr.jp/cards/001779/files/57240_60918.html
057182,一枚の切符,いちまいのきっぷ,NDC 913,新字新仮名,001779,江戸川,乱歩,えどがわ,らんぽ,https://www.aozora.gr.jp/cards/001779/files/57182_ruby_60006.zip,https://www.aozora.gr.jp/cards/001779/files/57182_60051.html
058053,一寸法師,いっすんぼうし,NDC 913,新字新仮名,001779,江戸川,乱歩,えどがわ,らんぽ,https://www.aozora.gr.jp/cards/001779/files/58053_ruby_62788.zip,https://www.aozora.gr.jp/cards/001779/files/58053_62875.html
056674,宇宙怪人,うちゅうかいじん,NDC K913,新字新仮名,001779,江戸川,乱歩,えどがわ,らんぽ,https://www.aozora.gr.jp/cards/001779/files/56674_ruby_61552.zip,https://www.aozora.gr.jp/cards/001779/files/56674_61591.html
056678,黄金豹,おうごんひょう,NDC K913,新字新仮名,001779,江戸川,乱歩,えどがわ,らんぽ,https://www.aozora.gr.jp/cards/001779/files/56678_ruby_62113.zip,https://www.aozora.gr.jp/cards/001779/files/56678_62114.html
056645,押絵と旅する男,おしえとたびするおとこ,NDC 913,新字新仮名,001779,江戸川,乱歩,えどがわ,らんぽ,https://www.aozora.gr.jp/cards/001779/files/56645_ruby_58194.zip,https://www.aozora.gr.jp/cards/001779/files/56645_58203.html
057504,お勢登場,おせいとうじょう,NDC 913,新字新仮名,001779,江戸川,乱歩,えどがわ,らんぽ,https://www.aozora.gr.jp/cards/001779/files/57504_ruby_62502.zip,https://www.aozora.gr.jp/cards/001779/files/57504_62544.html
057183,恐ろしき錯誤,おそろしきさくご,NDC 913,新字新仮名,001779,江戸川,乱歩,えどがわ,らんぽ,https://www.aozora.gr.jp/cards/001779/files/57183_ruby_60007.zip,https://www.aozora.gr.jp/cards/001779/files/57183_60052.html
057505,踊る一寸法師,おどるいっすんぼうし,NDC 913,新字新仮名,001779,江戸川,乱歩,えどがわ,らんぽ,https://www.aozora.gr.jp/cards/001779/files/57505_ruby_61213.zip,https://www.aozora.gr.jp/cards/001779/files/57505_61256.html
056673,怪奇四十面相,かいきよんじゅうめんそう,NDC K913,新字新仮名,001779,江戸川,乱歩,えどがわ,らんぽ,https://www.aozora.gr.jp/cards/001779/files/56673_ruby_58784.zip,https://www.aozora.gr.jp/cards/001779/files/56673_58827.html
057225,怪人と少年探偵,かいじんとしょうねんたんてい,NDC K913,新字新仮名,001779,江戸川,乱歩,えどがわ,らんぽ,https://www.aozora.gr.jp/cards/001779/files/57225_ruby_58894.zip,https://www.aozora.gr.jp/cards/001779/files/57225_58936.html
057227,かいじん二十めんそう,かいじんにじゅうめんそう,NDC K913,新字新仮名,001779,江戸川,乱歩,えどがわ,らんぽ,https://www.aozora.gr.jp/cards/001779/files/57227_ruby_58809.zip,https://www.aozora.gr.jp/cards/001779/files/57227_58852.html
057228,怪人二十面相,かいじんにじゅうめんそう,NDC K913,新字新仮名,001779,江戸川,乱歩,えどがわ,らんぽ,https://www.aozora.gr.jp/cards/001779/files/57228_ruby_58697.zip,https://www.aozora.gr.jp/cards/001779/files/57228_58735.html
057226,かいじん二十めんそう,かいじんにじゅうめんそう,NDC K913,新字新仮名,001779,江戸川,乱歩,えどがわ,らんぽ,https://www.aozora.gr.jp/cards/001779/files/57226_ruby_58864.zip,https://www.aozora.gr.jp/cards/001779/files/57226_58906.html
056677,海底の魔術師,かいていのまじゅつし,NDC K913,新字新仮名,001779,江戸川,乱歩,えどがわ,らんぽ,https://www.aozora.gr.jp/cards/001779/files/56677_ruby_60183.zip,https://www.aozora.gr.jp/cards/001779/files/56677_60227.html
057343,鏡地獄,かがみじごく,NDC 913,新字新仮名,001779,江戸川,乱歩,えどがわ,らんぽ,https://www.aozora.gr.jp/cards/001779/files/57343_ruby_59977.zip,https://www.aozora.gr.jp/cards/001779/files/57343_60022.html
057506,火星の運河,かせいのうんが,NDC 913,新字新仮名,001779,江戸川,乱歩,えどがわ,らんぽ,https://www.aozora.gr.jp/cards/001779/files/57506_ruby_61212.zip,https://www.aozora.gr.jp/cards/001779/files/57506_61255.html
056688,仮面の恐怖王,かめんのきょうふおう,NDC K913,新字新仮名,001779,江戸川,乱歩,えどがわ,らんぽ,https://www.aozora.gr.jp/cards/001779/files/56688_ruby_63500.zip,https://www.aozora.gr.jp/cards/001779/files/56688_63544.html
056683,奇面城の秘密,きめんじょうのひみつ,NDC K913,新字新仮名,001779,江戸川,乱歩,えどがわ,らんぽ,https://www.aozora.gr.jp/cards/001779/files/56683_ruby_63024.zip,https://www.aozora.gr.jp/cards/001779/files/56683_63072.html
056658,吸血鬼,きゅうけつき,NDC 913,新字新仮名,001779,江戸川,乱歩,えどがわ,らんぽ,https://www.aozora.gr.jp/cards/001779/files/56658_ruby_62777.zip,https://www.aozora.gr.jp/cards/001779/files/56658_62864.html
057184,疑惑,ぎわく,NDC 913,新字新仮名,001779,江戸川,乱歩,えどがわ,らんぽ,https://www.aozora.gr.jp/cards/001779/files/57184_ruby_63217.zip,https://www.aozora.gr.jp/cards/001779/files/57184_63359.html
057185,黒手組,くろてぐみ,NDC 913,新字新仮名,001779,江戸川,乱歩,えどがわ,らんぽ,https://www.aozora.gr.jp/cards/001779/files/57185_ruby_60071.zip,https://www.aozora.gr.jp/cards/001779/files/57185_60117.html
057405,黒蜥蜴,くろとかげ,NDC 913,新字新仮名,001779,江戸川,乱歩,えどがわ,らんぽ,https://www.aozora.gr.jp/cards/001779/files/57405_ruby_59991.zip,https://www.aozora.gr.jp/cards/001779/files/57405_60036.html
057508,五階の窓,ごかいのまど,NDC 913,新字新仮名,001779,江戸川,乱歩,えどがわ,らんぽ,https://www.aozora.gr.jp/cards/001779/files/57508_ruby_62501.zip,https://www.aozora.gr.jp/cards/001779/files/57508_62543.html
058039,湖畔亭事件,こはんていじけん,NDC 913,新字新仮名,001779,江戸川,乱歩,えどがわ,らんぽ,https://www.aozora.gr.jp/cards/001779/files/58039_ruby_61534.zip,https://www.aozora.gr.jp/cards/001779/files/58039_61573.html
056680,サーカスの怪人,サーカスのかいじん,NDC K913,新字新仮名,001779,江戸川,乱歩,えどがわ,らんぽ,https://www.aozora.gr.jp/cards/001779/files/56680_ruby_62768.zip,https://www.aozora.gr.jp/cards/001779/files/56680_62855.html
056669,少年探偵団,しょうねんたんていだん,NDC K913,新字新仮名,001779,江戸川,乱歩,えどがわ,らんぽ,https://www.aozora.gr.jp/cards/001779/files/56669_ruby_58718.zip,https://www.aozora.gr.jp/cards/001779/files/56669_58756.html
056646,心理試験,しんりしけん,NDC 913,新字新仮名,001779,江戸川,乱歩,えどがわ,らんぽ,https://www.aozora.gr.jp/cards/001779/files/56646_ruby_58227.zip,https://www.aozora.gr.jp/cards/001779/files/56646_58241.html
056671,青銅の魔人,せいどうのまじん,NDC K913,新字新仮名,001779,江戸川,乱歩,えどがわ,らんぽ,https://www.aozora.gr.jp/cards/001779/files/56671_ruby_59594.zip,https://www.aozora.gr.jp/cards/001779/files/56671_59636.html
057186,接吻,せっぷん,NDC 913,新字新仮名,001779,江戸川,乱歩,えどがわ,らんぽ,https://www.aozora.gr.jp/cards/001779/files/57186_ruby_60160.zip,https://www.aozora.gr.jp/cards/001779/files/57186_60204.html
057187,双生児,そうせいじ,NDC 913,新字新仮名,001779,江戸川,乱歩,えどがわ,らんぽ,https://www.aozora.gr.jp/cards/001779/files/57187_ruby_60161.zip,https://www.aozora.gr.jp/cards/001779/files/57187_60205.html
057188,算盤が恋を語る話,そろばんがこいをかたるはなし,NDC 913,新字新仮名,001779,江戸川,乱歩,えどがわ,らんぽ,https://www.aozora.gr.jp/cards/001779/files/57188_ruby_59453.zip,https://www.aozora.gr.jp/cards/001779/files/57188_59493.html
057106,大金塊,だいきんかい,NDC K913,新字新仮名,001779,江戸川,乱歩,えどがわ,らんぽ,https://www.aozora.gr.jp/cards/001779/files/57106_ruby_64301.zip,https://www.aozora.gr.jp/cards/001779/files/57106_64350.html
057107,超人ニコラ,ちょうじんニコラ,NDC K913,新字新仮名,001779,江戸川,乱歩,えどがわ,らんぽ,https://www.aozora.gr.jp/cards/001779/files/57107_ruby_64033.zip,https://www.aozora.gr.jp/cards/001779/files/57107_64125.html
056650,Ｄ坂の殺人事件,ディーざかのさつじんじけん,NDC 913,新字新仮名,001779,江戸川,乱歩,えどがわ,らんぽ,https://www.aozora.gr.jp/cards/001779/files/56650_ruby_58200.zip,https://www.aozora.gr.jp/cards/001779/files/56650_58209.html
057108,鉄人Ｑ,てつじんキュー,NDC K913,新字新仮名,001779,江戸川,乱歩,えどがわ,らんぽ,https://www.aozora.gr.jp/cards/001779/files/57108_ruby_60855.zip,https://www.aozora.gr.jp/cards/001779/files/57108_60897.html
056675,鉄塔の怪人,てっとうのかいじん,NDC K913,新字新仮名,001779,江戸川,乱歩,えどがわ,らんぽ,https://www.aozora.gr.jp/cards/001779/files/56675_ruby_60091.zip,https://www.aozora.gr.jp/cards/001779/files/56675_60137.html
056689,電人Ｍ,でんじんエム,NDC K913,新字新仮名,001779,江戸川,乱歩,えどがわ,らんぽ,https://www.aozora.gr.jp/cards/001779/files/56689_ruby_63811.zip,https://www.aozora.gr.jp/cards/001779/files/56689_63891.html
057109,塔上の奇術師,とうじょうのきじゅつし,NDC K913,新字新仮名,001779,江戸川,乱歩,えどがわ,らんぽ,https://www.aozora.gr.jp/cards/001779/files/57109_ruby_60781.zip,https://www.aozora.gr.jp/cards/001779/files/57109_60816.html
057189,盗難,とうなん,NDC 913,新字新仮名,001779,江戸川,乱歩,えどがわ,らんぽ,https://www.aozora.gr.jp/cards/001779/files/57189_ruby_63218.zip,https://www.aozora.gr.jp/cards/001779/files/57189_63360.html
057229,透明怪人,とうめいかいじん,NDC K913,新字新仮名,001779,江戸川,乱歩,えどがわ,らんぽ,https://www.aozora.gr.jp/cards/001779/files/57229_ruby_61307.zip,https://www.aozora.gr.jp/cards/001779/files/57229_61350.html
057509,毒草,どくぐさ,NDC 913,新字新仮名,001779,江戸川,乱歩,えどがわ,らんぽ,https://www.aozora.gr.jp/cards/001779/files/57509_ruby_64324.zip,https://www.aozora.gr.jp/cards/001779/files/57509_64373.html
056672,虎の牙,とらのきば,NDC K913,新字新仮名,001779,江戸川,乱歩,えどがわ,らんぽ,https://www.aozora.gr.jp/cards/001779/files/56672_ruby_61189.zip,https://www.aozora.gr.jp/cards/001779/files/56672_61232.html
056647,二銭銅貨,にせんどうか,NDC 913,新字新仮名,001779,江戸川,乱歩,えどがわ,らんぽ,https://www.aozora.gr.jp/cards/001779/files/56647_ruby_58166.zip,https://www.aozora.gr.jp/cards/001779/files/56647_58167.html
057191,二癈人,にはいじん,NDC 913,新字新仮名,001779,江戸川,乱歩,えどがわ,らんぽ,https://www.aozora.gr.jp/cards/001779/files/57191_ruby_62759.zip,https://www.aozora.gr.jp/cards/001779/files/57191_62846.html
056648,人間椅子,にんげんいす,NDC 913,新字新仮名,001779,江戸川,乱歩,えどがわ,らんぽ,https://www.aozora.gr.jp/cards/001779/files/56648_ruby_58198.zip,https://www.aozora.gr.jp/cards/001779/files/56648_58207.html
056676,灰色の巨人,はいいろのきょじん,NDC K913,新字新仮名,001779,江戸川,乱歩,えどがわ,らんぽ,https://www.aozora.gr.jp/cards/001779/files/56676_ruby_61995.zip,https://www.aozora.gr.jp/cards/001779/files/56676_61994.html
057510,灰神楽,はいかぐら,NDC 913,新字新仮名,001779,江戸川,乱歩,えどがわ,らんぽ,https://www.aozora.gr.jp/cards/001779/files/57510_ruby_64325.zip,https://www.aozora.gr.jp/cards/001779/files/57510_64374.html
057192,白昼夢,はくちゅうむ,NDC 913,新字新仮名,001779,江戸川,乱歩,えどがわ,らんぽ,https://www.aozora.gr.jp/cards/001779/files/57192_ruby_59533.zip,https://www.aozora.gr.jp/cards/001779/files/57192_59570.html
056651,パノラマ島綺譚,パノラマとうきだん,NDC 913,新字新仮名,001779,江戸川,乱歩,えどがわ,らんぽ,https://www.aozora.gr.jp/cards/001779/files/56651_ruby_58728.zip,https://www.aozora.gr.jp/cards/001779/files/56651_58766.html
057193,一人二役,ひとりふたやく,NDC 913,新字新仮名,001779,江戸川,乱歩,えどがわ,らんぽ,https://www.aozora.gr.jp/cards/001779/files/57193_ruby_59534.zip,https://www.aozora.gr.jp/cards/001779/files/57193_59571.html
057194,百面相役者,ひゃくめんそうやくしゃ,NDC 913,新字新仮名,001779,江戸川,乱歩,えどがわ,らんぽ,https://www.aozora.gr.jp/cards/001779/files/57194_ruby_60070.zip,https://www.aozora.gr.jp/cards/001779/files/57194_60116.html
057230,ふしぎな人,ふしぎなひと,NDC K913,新字新仮名,001779,江戸川,乱歩,えどがわ,らんぽ,https://www.aozora.gr.jp/cards/001779/files/57230_ruby_59440.zip,https://www.aozora.gr.jp/cards/001779/files/57230_59480.html
056679,魔法博士,まほうはかせ,NDC K913,新字新仮名,001779,江戸川,乱歩,えどがわ,らんぽ,https://www.aozora.gr.jp/cards/001779/files/56679_ruby_62520.zip,https://www.aozora.gr.jp/cards/001779/files/56679_62562.html
057165,まほうやしき,まほうやしき,NDC K913,新字新仮名,001779,江戸川,乱歩,えどがわ,らんぽ,https://www.aozora.gr.jp/cards/001779/files/57165_ruby_60437.zip,https://www.aozora.gr.jp/cards/001779/files/57165_60481.html
057195,夢遊病者の死,むゆうびょうしゃのし,NDC 913,新字新仮名,001779,江戸川,乱歩,えどがわ,らんぽ,https://www.aozora.gr.jp/cards/001779/files/57195_ruby_62758.zip,https://www.aozora.gr.jp/cards/001779/files/57195_62845.html
057514,モノグラム,モノグラム,NDC 913,新字新仮名,001779,江戸川,乱歩,えどがわ,らんぽ,https://www.aozora.gr.jp/cards/001779/files/57514_ruby_62789.zip,https://www.aozora.gr.jp/cards/001779/files/57514_62876.html
056649,屋根裏の散歩者,やねうらのさんぽしゃ,NDC 913,新字新仮名,001779,江戸川,乱歩,えどがわ,らんぽ,https://www.aozora.gr.jp/cards/001779/files/56649_ruby_59454.zip,https://www.aozora.gr.jp/cards/001779/files/56649_59494.html
057196,幽霊,ゆうれい,NDC 913,新字新仮名,001779,江戸川,乱歩,えどがわ,らんぽ,https://www.aozora.gr.jp/cards/001779/files/57196_ruby_59530.zip,https://www.aozora.gr.jp/cards/001779/files/57196_59567.html
057197,指環,ゆびわ,NDC 913,新字新仮名,001779,江戸川,乱歩,えどがわ,らんぽ,https://www.aozora.gr.jp/cards/001779/files/57197_ruby_58710.zip,https://www.aozora.gr.jp/cards/001779/files/57197_58748.html
056670,妖怪博士,ようかいはかせ,NDC K913,新字新仮名,001779,江戸川,乱歩,えどがわ,らんぽ,https://www.aozora.gr.jp/cards/001779/files/56670_ruby_59514.zip,https://www.aozora.gr.jp/cards/001779/files/56670_59551.html
056681,妖人ゴング,ようじんゴング,NDC K913,新字新仮名,001779,江戸川,乱歩,えどがわ,らんぽ,https://www.aozora.gr.jp/cards/001779/files/56681_ruby_63206.zip,https://www.aozora.gr.jp/cards/001779/files/56681_63348.html
046483,悪因縁の怨,あくいんねんのうらみ,NDC 913,新字新仮名,000448,江見,水蔭,えみ,すいいん,https://www.aozora.gr.jp/cards/000448/files/46483_ruby_24263.zip,https://www.aozora.gr.jp/cards/000448/files/46483_24416.html
046491,怪異暗闇祭,かいいくらやみまつり,NDC 913,新字新仮名,000448,江見,水蔭,えみ,すいいん,https://www.aozora.gr.jp/cards/000448/files/46491_ruby_24264.zip,https://www.aozora.gr.jp/cards/000448/files/46491_24419.html
046480,怪異黒姫おろし,かいいくろひめおろし,NDC 913,新字新仮名,000448,江見,水蔭,えみ,すいいん,https://www.aozora.gr.jp/cards/000448/files/46480_ruby_24265.zip,https://www.aozora.gr.jp/cards/000448/files/46480_24418.html
046481,壁の眼の怪,かべのめのかい,NDC 913,新字新仮名,000448,江見,水蔭,えみ,すいいん,https://www.aozora.gr.jp/cards/000448/files/46481_ruby_24266.zip,https://www.aozora.gr.jp/cards/000448/files/46481_24417.html
046417,月世界跋渉記,げっせかいばっしょうき,NDC 913,新字新仮名,000448,江見,水蔭,えみ,すいいん,https://www.aozora.gr.jp/cards/000448/files/46417_ruby_24422.zip,https://www.aozora.gr.jp/cards/000448/files/46417_24610.html
