54517,生る,うまる,新字新仮名,1471,今野,大力,こんの,だいりき,https://www.aozora.gr.jp/cards/001471/files/54517_ruby_55286.zip,https://www.aozora.gr.jp/cards/001471/files/54517_55374.html,512
55583,街の子等,まちのこら,新字新仮名,1471,今野,大力,こんの,だいりき,https://www.aozora.gr.jp/cards/001471/files/55583_txt_56465.zip,https://www.aozora.gr.jp/cards/001471/files/55583_56509.html,515
54793,金がきたら,かねがきたら,新字新仮名,1675,竹内,浩三,たけうち,こうぞう,https://www.aozora.gr.jp/cards/001675/files/54793_txt_54717.zip,https://www.aozora.gr.jp/cards/001675/files/54793_54762.html,515
4026,今年の計画,ことしのけいかく,新字新仮名,311,宮本,百合子,みやもと,ゆりこ,https://www.aozora.gr.jp/cards/000311/files/4026_txt_12543.zip,https://www.aozora.gr.jp/cards/000311/files/4026_12822.html,518
3713,死後の世界は有るか無いか,しごのせかいはあるかないか,新字新仮名,311,宮本,百合子,みやもと,ゆりこ,https://www.aozora.gr.jp/cards/000311/files/3713_txt_12613.zip,https://www.aozora.gr.jp/cards/000311/files/3713_13018.html,520
55520,碇泊船,ていはくせん,新字新仮名,1471,今野,大力,こんの,だいりき,https://www.aozora.gr.jp/cards/001471/files/55520_ruby_56283.zip,https://www.aozora.gr.jp/cards/001471/files/55520_56094.html,523
42360,新しい形の個人主義,あたらしいかたちのこじんしゅぎ,新字新仮名,35,太宰,治,だざい,おさむ,https://www.aozora.gr.jp/cards/000035/files/42360_ruby_34276.zip,https://www.aozora.gr.jp/cards/000035/files/42360_34747.html,523
55548,光箭,こうせん,新字新仮名,1471,今野,大力,こんの,だいりき,https://www.aozora.gr.jp/cards/001471/files/55548_ruby_55595.zip,https://www.aozora.gr.jp/cards/001471/files/55548_55642.html,525
54821,演習二,えんしゅうに,新字新仮名,1675,竹内,浩三,たけうち,こうぞう,https://www.aozora.gr.jp/cards/001675/files/54821_ruby_54947.zip,https://www.aozora.gr.jp/cards/001675/files/54821_54988.html,526
3736,断片的なもの,だんぺんてきなもの,新字新仮名,311,宮本,百合子,みやもと,ゆりこ,https://www.aozora.gr.jp/cards/000311/files/3736_txt_12440.zip,https://www.aozora.gr.jp/cards/000311/files/3736_12719.html,526
