サンプルID	記事ID	人名ID	役割	初刊情報	初出情報
LBd9_00119	LBd9_00119_F001	475508	原著者	1989	
LBd9_00119	LBd9_00119_V001	111171	訳者	1989	
LBd9_00119	LBd9_00119_V001	475508	原著者	1989	
LBd9_00122	LBd9_00122_F001	46553	実著者	1989	
LBd9_00122	LBd9_00122_V001	46553	実著者	1989	
LBd9_00124	LBd9_00124_F001	105837	実著者	1989	
LBd9_00124	LBd9_00124_V001	105837	実著者	1989	
LBd9_00125	LBd9_00125_F001	97414	実著者	1951	1950-1957
LBd9_00125	LBd9_00125_V001	97414	実著者	1951	1950-1957
LBd9_00127	LBd9_00127_F001	30104	実著者	1989	1988
LBd9_00127	LBd9_00127_V001	30104	実著者	1989	1988
LBd9_00129	LBd9_00129_F001	45154	実著者	1981	
LBd9_00129	LBd9_00129_V001	45154	実著者	1981	
LBd9_00131	LBd9_00131_F001	63357	実著者	1985	
LBd9_00131	LBd9_00131_V001	63357	実著者	1985	
LBd9_00132	LBd9_00132_F001	13734	訳者	1989	
LBd9_00132	LBd9_00132_F001	435977	原著者	1989	
LBd9_00132	LBd9_00132_V001	13734	訳者	1989	
LBd9_00132	LBd9_00132_V001	435977	原著者	1989	
LBd9_00133	LBd9_00133_F001	52324	訳者	1983-1984	
LBd9_00133	LBd9_00133_F001	436369	原著者	1983-1984	
LBd9_00133	LBd9_00133_F002	52324	訳者	1983-1984	
LBd9_00133	LBd9_00133_F002	436369	原著者	1983-1984	
LBd9_00133	LBd9_00133_V001	52324	訳者	1983-1984	
LBd9_00133	LBd9_00133_V001	436369	原著者	1983-1984	
LBd9_00134	LBd9_00134_F001	84762	実著者	1951	1950
LBd9_00134	LBd9_00134_V001	84762	実著者	1951	1950
LBd9_00135	LBd9_00135_F001	118680	実著者	1985	
LBd9_00135	LBd9_00135_V001	118680	実著者	1985	
LBd9_00136	LBd9_00136_F001	91426	実著者	1962	
LBd9_00136	LBd9_00136_F002	91426	実著者	1962	
LBd9_00136	LBd9_00136_V001	91426	実著者	1962	
LBd9_00137	LBd9_00137_F001	108010	訳者	1989	
LBd9_00137	LBd9_00137_F001	472095	原著者	1989	
LBd9_00137	LBd9_00137_V001	108010	訳者	1989	
LBd9_00137	LBd9_00137_V001	472095	原著者	1989	
LBd9_00138	LBd9_00138_F001	44345	実著者	1989	1988
LBd9_00138	LBd9_00138_V001	44345	実著者	1989	1988
LBd9_00139	LBd9_00139_F001	89308	実著者	1989	1906-1911
LBd9_00139	LBd9_00139_V001	89308	実著者	1989	1906-1911
LBd9_00141	LBd9_00141_F001	104727	実著者	1986	
LBd9_00141	LBd9_00141_V001	104727	実著者	1986	
LBd9_00144	LBd9_00144_F001	174453	実著者	1989	
LBd9_00144	LBd9_00144_V001	174453	実著者	1989	
LBd9_00145	LBd9_00145_F001	2504467	実著者	1989	
LBd9_00145	LBd9_00145_V001	2504467	実著者	1989	
LBd9_00146	LBd9_00146_F001	195523	実著者	1989	
LBd9_00146	LBd9_00146_V001	195523	実著者	1989	
LBd9_00147	LBd9_00147_F001	164438	実著者	1989	n.d.-n.d.
LBd9_00147	LBd9_00147_V001	164438	実著者	1989	n.d.-n.d.
LBd9_00148	LBd9_00148_F001	128768	実著者	1978	1978-1979
LBd9_00148	LBd9_00148_V001	128768	実著者	1978	1978-1979
LBd9_00149	LBd9_00149_F001	293	実著者	1971	
LBd9_00149	LBd9_00149_V001	293	実著者	1971	
LBd9_00150	LBd9_00150_F001	87257	実著者	1989	
LBd9_00150	LBd9_00150_V001	87257	実著者	1989	
LBd9_00151	LBd9_00151_F001	2040	実著者	1989	1988-1989
LBd9_00151	LBd9_00151_V001	2040	実著者	1989	1988-1989
LBd9_00154	LBd9_00154_F001	187637	実著者	1989	
LBd9_00154	LBd9_00154_V001	187637	実著者	1989	
LBd9_00155	LBd9_00155_F001	460306	実著者	1989	
LBd9_00155	LBd9_00155_V001	460306	実著者	1989	
LBd9_00156	LBd9_00156_F001	873	実著者	1989	1988-1989
LBd9_00156	LBd9_00156_V001	873	実著者	1989	1988-1989
LBd9_00157	LBd9_00157_F001	106504	訳者	1989	
LBd9_00157	LBd9_00157_F001	460975	原著者	1989	
LBd9_00157	LBd9_00157_V001	106504	訳者	1989	
LBd9_00157	LBd9_00157_V001	460975	原著者	1989	
LBd9_00158	LBd9_00158_F001	42165	実著者	1989	
LBd9_00158	LBd9_00158_V001	42165	実著者	1989	
LBd9_00159	LBd9_00159_F001	104077	実著者	1989	1988
LBd9_00159	LBd9_00159_F002	104077	実著者	1989	1988
LBd9_00159	LBd9_00159_V001	104077	実著者	1989	1988
LBd9_00160	LBd9_00160_F001	123478	訳者	1989	
LBd9_00160	LBd9_00160_F001	473695	原著者	1989	
LBd9_00160	LBd9_00160_V001	123478	訳者	1989	
LBd9_00160	LBd9_00160_V001	473695	原著者	1989	
LBd9_00162	LBd9_00162_F001	189725	実著者	1989	
LBd9_00162	LBd9_00162_V001	189725	実著者	1989	
LBd9_00167	LBd9_00167_F001	109224	実著者	1989	
LBd9_00167	LBd9_00167_V001	109224	実著者	1989	
LBd9_00168	LBd9_00168_F001	193574	実著者	1989	
LBd9_00168	LBd9_00168_V001	193574	実著者	1989	
LBd9_00169	LBd9_00169_F001	32334	訳者	1986	
LBd9_00169	LBd9_00169_F001	445398	原著者	1986	
LBd9_00169	LBd9_00169_V001	32334	訳者	1986	
LBd9_00169	LBd9_00169_V001	445398	原著者	1986	
LBd9_00170	LBd9_00170_F001	8349	訳者	1981	
LBd9_00170	LBd9_00170_F001	437463	原著者	1981	
LBd9_00170	LBd9_00170_V001	8349	訳者	1981	
LBd9_00170	LBd9_00170_V001	437463	原著者	1981	
LBd9_00171	LBd9_00171_F001	10493	実著者	1989	1949
LBd9_00171	LBd9_00171_F002	52962	実著者	1989	1938
LBd9_00171	LBd9_00171_V001	10493	実著者	1989	1949
LBd9_00172	LBd9_00172_F001	114264	実著者	1989	
LBd9_00172	LBd9_00172_V001	114264	実著者	1989	
LBd9_00175	LBd9_00175_F001	158341	訳者	1989	
LBd9_00175	LBd9_00175_F001	463999	原著者	1989	
LBd9_00175	LBd9_00175_V001	158341	訳者	1989	
LBd9_00175	LBd9_00175_V001	463999	原著者	1989	
LBd9_00177	LBd9_00177_F001	2505631	実著者	1989	
LBd9_00177	LBd9_00177_F002	2505631	実著者	1989	
LBd9_00177	LBd9_00177_F003	2505631	実著者	1989	
LBd9_00177	LBd9_00177_V001	2505631	実著者	1989	
LBd9_00178	LBd9_00178_F001	8196	実著者	1989	1988
LBd9_00178	LBd9_00178_F001	97799	実著者	1989	1988
LBd9_00178	LBd9_00178_V001	8196	実著者	1989	1988
LBd9_00178	LBd9_00178_V001	97799	実著者	1989	1988
LBd9_00179	LBd9_00179_F001	50832	訳者	1969	
LBd9_00179	LBd9_00179_F001	451812	原著者	1969	
LBd9_00179	LBd9_00179_V001	50832	訳者	1969	
LBd9_00179	LBd9_00179_V001	451812	原著者	1969	
LBd9_00180	LBd9_00180_F001	103838	実著者	1986	1985
LBd9_00180	LBd9_00180_V001	103838	実著者	1986	1985
LBd9_00181	LBd9_00181_F001	109811	実著者	1984	
LBd9_00181	LBd9_00181_V001	109811	実著者	1984	
LBd9_00182	LBd9_00182_F001	27416	実著者	1989	
LBd9_00182	LBd9_00182_V001	27416	実著者	1989	
LBd9_00183	LBd9_00183_F001	47302	実著者	1974	1974
LBd9_00183	LBd9_00183_V001	47302	実著者	1974	1974
LBd9_00185	LBd9_00185_F001	3051	実著者	1989	
LBd9_00185	LBd9_00185_V001	3051	実著者	1989	
LBd9_00187	LBd9_00187_F001	25323	実著者	1989	
LBd9_00187	LBd9_00187_V001	25323	実著者	1989	
LBd9_00188	LBd9_00188_F001	128768	実著者	1989	1981
LBd9_00188	LBd9_00188_V001	128768	実著者	1989	1981
LBd9_00189	LBd9_00189_F001	46801	実著者	1975	1917
LBd9_00189	LBd9_00189_F002	46801	実著者	1975	1917
LBd9_00189	LBd9_00189_F003	46801	実著者	1975	1917
LBd9_00189	LBd9_00189_F004	46801	実著者	1975	1917
LBd9_00189	LBd9_00189_F005	46801	実著者	1975	1917
LBd9_00189	LBd9_00189_F006	46801	実著者	1975	1917
LBd9_00189	LBd9_00189_F007	46801	実著者	1975	1917
LBd9_00189	LBd9_00189_F008	46801	実著者	1975	1917
LBd9_00189	LBd9_00189_V001	46801	実著者	1975	1917
LBdn_00001	LBdn_00001_F001	188807	実著者	1989	
LBdn_00001	LBdn_00001_V001	188807	実著者	1989	
LBdn_00003	LBdn_00003_F001	28394	実著者	1989	
LBdn_00003	LBdn_00003_V001	28394	実著者	1989	
LBdn_00004	LBdn_00004_F001	82406	実著者	1989	
LBdn_00004	LBdn_00004_V001	82406	実著者	1989	
LBdn_00006	LBdn_00006_F001	50570	実著者	1989	
LBdn_00006	LBdn_00006_V001	50570	実著者	1989	
LBdn_00008	LBdn_00008_F001	119610	実著者	1989	
LBdn_00008	LBdn_00008_V001	119610	実著者	1989	
LBdn_00009	LBdn_00009_F001	93158	訳者	1989	
LBdn_00009	LBdn_00009_F001	447118	原著者	1989	
LBdn_00009	LBdn_00009_F002	93158	訳者	1989	
LBdn_00009	LBdn_00009_F002	447118	原著者	1989	
LBdn_00009	LBdn_00009_V001	93158	訳者	1989	
LBdn_00009	LBdn_00009_V001	447118	原著者	1989	
LBdn_00011	LBdn_00011_F001	119671	実著者	1989	
LBdn_00011	LBdn_00011_V001	119671	実著者	1989	
LBdn_00013	LBdn_00013_F001	145790	訳者	1989	
LBdn_00013	LBdn_00013_F001	438004	原著者	1989	
LBdn_00013	LBdn_00013_V001	145790	訳者	1989	
LBdn_00013	LBdn_00013_V001	438004	原著者	1989	
LBdn_00014	LBdn_00014_F001	42125	実著者	1989	
LBdn_00014	LBdn_00014_V001	42125	実著者	1989	
LBdn_00017	LBdn_00017_F001	119457	実著者	1979	
LBdn_00017	LBdn_00017_V001	119457	実著者	1979	
LBdn_00019	LBdn_00019_F001	14159	実著者	1989	
LBdn_00019	LBdn_00019_V001	14159	実著者	1989	
LBdn_00020	LBdn_00020_F001	195413	実著者	1989	
LBdn_00020	LBdn_00020_V001	195413	実著者	1989	
LBdn_00022	LBdn_00022_F001	74898	実著者	1989	
LBdn_00022	LBdn_00022_F002	74898	実著者	1989	
LBdn_00022	LBdn_00022_V001	74898	実著者	1989	
LBdn_00023	LBdn_00023_F001	183307	実著者	1989	
LBdn_00023	LBdn_00023_V001	183307	実著者	1989	
LBdn_00024	LBdn_00024_F001	26081	実著者	1989	
LBdn_00024	LBdn_00024_V001	26081	実著者	1989	
LBdn_00029	LBdn_00029_F001	198851	実著者	1989	
LBdn_00029	LBdn_00029_V001	198851	実著者	1989	
LBdn_00033	LBdn_00033_F001	24701	訳者	1985	
LBdn_00033	LBdn_00033_F001	435977	原著者	1985	
LBdn_00033	LBdn_00033_F002	24701	実著者	1985	
LBdn_00033	LBdn_00033_V001	24701	訳者	1985	
LBdn_00033	LBdn_00033_V001	435977	原著者	1985	
LBe0_00002	LBe0_00002_F001	13874	実著者	1990	1987-1988
LBe0_00002	LBe0_00002_F002	15523	実著者	1990	1987-1988
LBe0_00002	LBe0_00002_V001	13874	実著者	1990	1987-1988
LBe0_00003	LBe0_00003_F001	0	実著者	1990	1988
LBe0_00003	LBe0_00003_V001	0	実著者	1990	1988
LBe0_00004	LBe0_00004_F001	181679	実著者	1990	
LBe0_00004	LBe0_00004_V001	181679	実著者	1990	
LBe0_00005	LBe0_00005_F001	2087	実著者	1990	
LBe0_00005	LBe0_00005_V001	2087	実著者	1990	
LBe0_00006	LBe0_00006_F001	153494	実著者	1987	
LBe0_00006	LBe0_00006_V001	153494	実著者	1987	
LBe0_00008	LBe0_00008_F001	163124	実著者	1990	
LBe0_00008	LBe0_00008_V001	163124	実著者	1990	
LBe0_00009	LBe0_00009_F001	130868	実著者	1990	1987-1990
LBe0_00009	LBe0_00009_F002	130868	実著者	1990	1987-1990
LBe0_00009	LBe0_00009_V001	130868	実著者	1990	1987-1990
LBe1_00002	LBe1_00002_F001	366771	実著者	1990	n.d.-n.d.
LBe1_00002	LBe1_00002_V001	366771	実著者	1990	n.d.-n.d.
LBe1_00003	LBe1_00003_F001	33026	実著者	1990	
LBe1_00003	LBe1_00003_V001	33026	実著者	1990	
LBe1_00004	LBe1_00004_F001	433	実著者	1980	
LBe1_00004	LBe1_00004_V001	433	実著者	1980	
LBe1_00005	LBe1_00005_F001	12232	訳者	1990	
LBe1_00005	LBe1_00005_F001	315182	原著者	1990	
LBe1_00005	LBe1_00005_V001	12232	訳者	1990	
LBe1_00005	LBe1_00005_V001	315182	原著者	1990	
LBe1_00006	LBe1_00006_F001	77753	実著者	1990	
LBe1_00006	LBe1_00006_F002	77753	実著者	1990	
LBe1_00006	LBe1_00006_V001	77753	実著者	1990	
LBe1_00007	LBe1_00007_F001	47732	実著者	1990	
LBe1_00007	LBe1_00007_V001	47732	実著者	1990	
LBe1_00008	LBe1_00008_F001	150226	実著者	1990	
LBe1_00008	LBe1_00008_V001	150226	実著者	1990	
LBe1_00010	LBe1_00010_F001	65254	実著者	1990	
LBe1_00010	LBe1_00010_V001	65254	実著者	1990	
LBe1_00012	LBe1_00012_F001	13866	実著者	1990	
LBe1_00012	LBe1_00012_V001	13866	実著者	1990	
LBe1_00013	LBe1_00013_F001	15817	実著者	1990	
LBe1_00013	LBe1_00013_V001	15817	実著者	1990	
LBe1_00014	LBe1_00014_F001	108247	実著者	1990	
LBe1_00014	LBe1_00014_V001	108247	実著者	1990	
LBe1_00016	LBe1_00016_F001	71007	実著者	1990	n.d.-n.d.
LBe1_00016	LBe1_00016_V001	71007	実著者	1990	n.d.-n.d.
LBe1_00018	LBe1_00018_F001	2087	実著者	1990	n.d.-n.d.
LBe1_00018	LBe1_00018_V001	2087	実著者	1990	n.d.-n.d.
LBe1_00019	LBe1_00019_F001	79543	実著者	1990	
LBe1_00019	LBe1_00019_V001	79543	実著者	1990	
LBe1_00020	LBe1_00020_F001	12232	訳者	1969	
LBe1_00020	LBe1_00020_F001	315182	原著者	1969	
LBe1_00020	LBe1_00020_V001	12232	訳者	1969	
LBe1_00020	LBe1_00020_V001	315182	原著者	1969	
LBe1_00021	LBe1_00021_F001	12232	訳者	1990	
LBe1_00021	LBe1_00021_F001	315182	原著者	1990	
LBe1_00021	LBe1_00021_V001	12232	訳者	1990	
LBe1_00021	LBe1_00021_V001	315182	原著者	1990	
LBe1_00022	LBe1_00022_F001	60584	実著者	1971	
LBe1_00022	LBe1_00022_V001	60584	実著者	1971	
LBe1_00023	LBe1_00023_F001	160296	実著者	1990	1989
LBe1_00023	LBe1_00023_F002	160296	実著者	1990	1990
LBe1_00023	LBe1_00023_V001	160296	実著者	1990	1989
LBe1_00024	LBe1_00024_F001	2507884	実著者	1990	
LBe1_00024	LBe1_00024_V001	2507884	実著者	1990	
LBe1_00028	LBe1_00028_F001	154949	実著者	1990	1988
LBe1_00028	LBe1_00028_V001	154949	実著者	1990	1988
LBe1_00029	LBe1_00029_F001	24822	実著者	1990	
LBe1_00029	LBe1_00029_V001	24822	実著者	1990	
LBe1_00030	LBe1_00030_F001	13866	実著者	1990	
LBe1_00030	LBe1_00030_V001	13866	実著者	1990	
LBe2_00002	LBe2_00002_F001	117020	実著者	1990	
LBe2_00002	LBe2_00002_V001	117020	実著者	1990	
LBe2_00004	LBe2_00004_F001	153764	実著者	1990	
LBe2_00004	LBe2_00004_F002	153764	実著者	1990	
LBe2_00004	LBe2_00004_V001	153764	実著者	1990	
LBe2_00005	LBe2_00005_F001	84124	実著者	1986	
LBe2_00005	LBe2_00005_V001	84124	実著者	1986	
LBe2_00007	LBe2_00007_F001	1	実著者	1990	
LBe2_00007	LBe2_00007_V001	1	実著者	1990	
LBe2_00009	LBe2_00009_F001	87545	訳者	1990	
LBe2_00009	LBe2_00009_F001	435466	原著者	1990	
LBe2_00009	LBe2_00009_V001	87545	訳者	1990	
LBe2_00009	LBe2_00009_V001	435466	原著者	1990	
LBe2_00011	LBe2_00011_F001	146791	実著者	1990	
LBe2_00011	LBe2_00011_V001	146791	実著者	1990	
LBe2_00012	LBe2_00012_F001	169946	実著者	1990	
LBe2_00012	LBe2_00012_V001	169946	実著者	1990	
LBe2_00013	LBe2_00013_F001	60717	実著者	1990	1987
LBe2_00013	LBe2_00013_V001	60717	実著者	1990	1987
LBe2_00014	LBe2_00014_F001	0	実著者	1990	
LBe2_00014	LBe2_00014_V001	0	実著者	1990	
LBe2_00016	LBe2_00016_F001	35236	実著者	1990	1984
LBe2_00016	LBe2_00016_V001	35236	実著者	1990	1984
LBe2_00019	LBe2_00019_F001	46980	実著者	1990	
LBe2_00019	LBe2_00019_F001	111335	実著者	1990	
LBe2_00019	LBe2_00019_F002	46980	実著者	1990	
LBe2_00019	LBe2_00019_F002	111335	実著者	1990	
LBe2_00019	LBe2_00019_V001	46980	実著者	1990	
LBe2_00019	LBe2_00019_V001	111335	実著者	1990	
LBe2_00022	LBe2_00022_F001	62047	実著者	1990	
LBe2_00022	LBe2_00022_V001	62047	実著者	1990	
LBe2_00024	LBe2_00024_F001	36353	実著者	1990	
LBe2_00024	LBe2_00024_V001	36353	実著者	1990	
LBe2_00025	LBe2_00025_F001	1	実著者	1975	
LBe2_00025	LBe2_00025_V001	1	実著者	1975	
LBe2_00029	LBe2_00029_F001	97525	訳者	1990	
LBe2_00029	LBe2_00029_F001	468072	原著者	1990	
LBe2_00029	LBe2_00029_V001	97525	訳者	1990	
LBe2_00029	LBe2_00029_V001	468072	原著者	1990	
LBe2_00030	LBe2_00030_F001	143387	実著者	1986	
LBe2_00030	LBe2_00030_V001	143387	実著者	1986	
LBe2_00032	LBe2_00032_F001	205856	訳者	1990	
LBe2_00032	LBe2_00032_F001	471474	原著者	1990	
LBe2_00032	LBe2_00032_V001	205856	訳者	1990	
LBe2_00032	LBe2_00032_V001	471474	原著者	1990	
LBe2_00033	LBe2_00033_F001	202555	実著者	1985	
LBe2_00033	LBe2_00033_V001	202555	実著者	1985	
LBe2_00034	LBe2_00034_F001	1	実著者	1975	
LBe2_00034	LBe2_00034_V001	1	実著者	1975	
LBe2_00035	LBe2_00035_F001	332087	実著者	1990	
LBe2_00035	LBe2_00035_F002	2505152	実著者	1990	
LBe2_00035	LBe2_00035_V001	332087	実著者	1990	
LBe2_00037	LBe2_00037_F001	1	実著者	1990	
LBe2_00037	LBe2_00037_V001	1	実著者	1990	
LBe2_00038	LBe2_00038_F001	205751	実著者	1990	
LBe2_00038	LBe2_00038_F002	121293	実著者	1990	
LBe2_00038	LBe2_00038_V001	205751	実著者	1990	
LBe2_00039	LBe2_00039_F001	0	原著者	1990	
LBe2_00039	LBe2_00039_F001	20163	訳者	1990	
LBe2_00039	LBe2_00039_V001	0	原著者	1990	
LBe2_00039	LBe2_00039_V001	20163	訳者	1990	
LBe2_00041	LBe2_00041_F001	99872	実著者	1990	
LBe2_00041	LBe2_00041_V001	99872	実著者	1990	
LBe2_00042	LBe2_00042_F001	186501	実著者	1990	
LBe2_00042	LBe2_00042_V001	186501	実著者	1990	
LBe2_00044	LBe2_00044_F001	49576	実著者	1990	
LBe2_00044	LBe2_00044_V001	49576	実著者	1990	
LBe2_00045	LBe2_00045_F001	100292	実著者	1990	
LBe2_00045	LBe2_00045_V001	100292	実著者	1990	
LBe2_00046	LBe2_00046_F001	71509	実著者	1977	1976-1977
LBe2_00046	LBe2_00046_V001	71509	実著者	1977	1976-1977
LBe2_00047	LBe2_00047_F001	203885	実著者	1990	
LBe2_00047	LBe2_00047_V001	203885	実著者	1990	
LBe2_00048	LBe2_00048_F001	89822	訳者	1990	
LBe2_00048	LBe2_00048_F001	470134	原著者	1990	
LBe2_00048	LBe2_00048_V001	89822	訳者	1990	
LBe2_00048	LBe2_00048_V001	470134	原著者	1990	
LBe2_00049	LBe2_00049_F001	82455	実著者	1984	
LBe2_00049	LBe2_00049_F002	82455	実著者	1984	
LBe2_00049	LBe2_00049_V001	82455	実著者	1984	
LBe2_00050	LBe2_00050_F001	151022	実著者	1985	
LBe2_00050	LBe2_00050_V001	151022	実著者	1985	
LBe2_00051	LBe2_00051_F001	9116	実著者	1990	
LBe2_00051	LBe2_00051_V001	9116	実著者	1990	
LBe2_00052	LBe2_00052_F001	66936	実著者	1966	1964-n.d.
LBe2_00052	LBe2_00052_V001	66936	実著者	1966	1964-n.d.
LBe2_00053	LBe2_00053_F001	88587	実著者	1990	
LBe2_00053	LBe2_00053_V001	88587	実著者	1990	
LBe2_00054	LBe2_00054_F001	23771	実著者	1969	
LBe2_00054	LBe2_00054_F001	28315	実著者	1969	
LBe2_00054	LBe2_00054_F001	35107	実著者	1969	
LBe2_00054	LBe2_00054_V001	23771	実著者	1969	
LBe2_00054	LBe2_00054_V001	28315	実著者	1969	
LBe2_00054	LBe2_00054_V001	35107	実著者	1969	
LBe2_00055	LBe2_00055_F001	11084	実著者	1978	
LBe2_00055	LBe2_00055_V001	11084	実著者	1978	
LBe2_00056	LBe2_00056_F001	81565	実著者	1973	
LBe2_00056	LBe2_00056_V001	81565	実著者	1973	
LBe3_00001	LBe3_00001_F001	104196	実著者	1990	
LBe3_00001	LBe3_00001_V001	104196	実著者	1990	
LBe3_00002	LBe3_00002_F001	12116	実著者	1990	1989-1990
LBe3_00002	LBe3_00002_F001	339142	実著者	1990	1989-1990
LBe3_00002	LBe3_00002_F002	12116	実著者	1990	1989
LBe3_00002	LBe3_00002_F002	339142	実著者	1990	1989
LBe3_00002	LBe3_00002_V001	12116	実著者	1990	1989-1990
LBe3_00002	LBe3_00002_V001	339142	実著者	1990	1989-1990
LBe3_00003	LBe3_00003_F001	53459	実著者	1990	1988
LBe3_00003	LBe3_00003_V001	53459	実著者	1990	1988
LBe3_00004	LBe3_00004_F001	22000	実著者	1987	
LBe3_00004	LBe3_00004_V001	22000	実著者	1987	
LBe3_00005	LBe3_00005_F001	61068	実著者	1986	
LBe3_00005	LBe3_00005_V001	61068	実著者	1986	
LBe3_00006	LBe3_00006_F001	201759	実著者	1990	
LBe3_00006	LBe3_00006_V001	201759	実著者	1990	
LBe3_00007	LBe3_00007_F001	222627	実著者	1990	
LBe3_00007	LBe3_00007_V001	222627	実著者	1990	
LBe3_00008	LBe3_00008_F001	147913	実著者	1990	
LBe3_00008	LBe3_00008_V001	147913	実著者	1990	
LBe3_00009	LBe3_00009_F001	87163	実著者	1990	
LBe3_00009	LBe3_00009_V001	87163	実著者	1990	
LBe3_00010	LBe3_00010_F001	140338	実著者	1990	
LBe3_00010	LBe3_00010_V001	140338	実著者	1990	
LBe3_00011	LBe3_00011_F001	16516	実著者	1990	
LBe3_00011	LBe3_00011_V001	16516	実著者	1990	
LBe3_00012	LBe3_00012_F001	164664	実著者	1990	
LBe3_00012	LBe3_00012_V001	164664	実著者	1990	
LBe3_00015	LBe3_00015_F001	45529	実著者	1971	
LBe3_00015	LBe3_00015_V001	45529	実著者	1971	
LBe3_00016	LBe3_00016_F001	0	実著者	1990	1989
LBe3_00016	LBe3_00016_V001	0	実著者	1990	1989
LBe3_00017	LBe3_00017_F001	201425	実著者	1990	
LBe3_00017	LBe3_00017_V001	201425	実著者	1990	
LBe3_00019	LBe3_00019_F001	107326	訳者	1990	
LBe3_00019	LBe3_00019_F001	477713	原著者	1990	
LBe3_00019	LBe3_00019_F002	107326	訳者	1990	
LBe3_00019	LBe3_00019_F002	477713	原著者	1990	
LBe3_00019	LBe3_00019_V001	107326	訳者	1990	
LBe3_00019	LBe3_00019_V001	477713	原著者	1990	
LBe3_00020	LBe3_00020_F001	168641	訳者	1990	
LBe3_00020	LBe3_00020_F001	461327	原著者	1990	
LBe3_00020	LBe3_00020_V001	168641	訳者	1990	
LBe3_00020	LBe3_00020_V001	461327	原著者	1990	
LBe3_00021	LBe3_00021_F001	93525	実著者	1990	1987-1990
LBe3_00021	LBe3_00021_V001	93525	実著者	1990	1987-1990
LBe3_00022	LBe3_00022_F001	62975	実著者	1990	
LBe3_00022	LBe3_00022_V001	62975	実著者	1990	
LBe3_00023	LBe3_00023_F001	128008	実著者	1990	1985
LBe3_00023	LBe3_00023_V001	128008	実著者	1990	1985
LBe3_00024	LBe3_00024_F001	70914	実著者	1990	
LBe3_00024	LBe3_00024_V001	70914	実著者	1990	
LBe3_00025	LBe3_00025_F001	318551	実著者	1990	
LBe3_00025	LBe3_00025_V001	318551	実著者	1990	
LBe3_00026	LBe3_00026_F001	472601	実著者	1990	
LBe3_00026	LBe3_00026_V001	472601	実著者	1990	
LBe3_00027	LBe3_00027_F001	0	実著者	1990	
LBe3_00027	LBe3_00027_V001	0	実著者	1990	
LBe3_00029	LBe3_00029_F001	196542	実著者	1990	
LBe3_00029	LBe3_00029_V001	196542	実著者	1990	
LBe3_00030	LBe3_00030_F001	192560	実著者	1990	
LBe3_00030	LBe3_00030_V001	192560	実著者	1990	
LBe3_00031	LBe3_00031_F001	414096	実著者	1990	1984-1985
LBe3_00031	LBe3_00031_V001	414096	実著者	1990	1984-1985
LBe3_00032	LBe3_00032_F001	317077	実著者	1990	
LBe3_00032	LBe3_00032_F002	1	実著者	1990	
LBe3_00032	LBe3_00032_V001	317077	実著者	1990	
LBe3_00035	LBe3_00035_F001	197554	実著者	1990	
LBe3_00035	LBe3_00035_V001	197554	実著者	1990	
LBe3_00036	LBe3_00036_F001	52081	実著者	1990	
LBe3_00036	LBe3_00036_V001	52081	実著者	1990	
LBe3_00037	LBe3_00037_F001	70008	実著者	1990	
LBe3_00037	LBe3_00037_F001	138608	実著者	1990	
LBe3_00037	LBe3_00037_V001	70008	実著者	1990	
LBe3_00037	LBe3_00037_V001	138608	実著者	1990	
LBe3_00039	LBe3_00039_F001	0	実著者	1959	
LBe3_00039	LBe3_00039_V001	0	実著者	1959	
LBe3_00040	LBe3_00040_F001	65932	実著者	1986	
LBe3_00040	LBe3_00040_V001	65932	実著者	1986	
LBe3_00041	LBe3_00041_F001	57675	実著者	1990	1988
